,img1,img2,speed
1451,data/frames/train/train_thumb_1452.jpg,data/frames/train/train_thumb_1453.jpg,15.07734
9107,data/frames/train/train_thumb_9108.jpg,data/frames/train/train_thumb_9109.jpg,8.809532
17446,data/frames/train/train_thumb_17447.jpg,data/frames/train/train_thumb_17448.jpg,14.008593
13064,data/frames/train/train_thumb_13065.jpg,data/frames/train/train_thumb_13066.jpg,5.47914
16815,data/frames/train/train_thumb_16816.jpg,data/frames/train/train_thumb_16817.jpg,1.547082
14981,data/frames/train/train_thumb_14982.jpg,data/frames/train/train_thumb_14983.jpg,13.764623
3110,data/frames/train/train_thumb_3111.jpg,data/frames/train/train_thumb_3112.jpg,22.171363
11020,data/frames/train/train_thumb_11021.jpg,data/frames/train/train_thumb_11022.jpg,5.764114
5274,data/frames/train/train_thumb_5275.jpg,data/frames/train/train_thumb_5276.jpg,23.335046
8803,data/frames/train/train_thumb_8804.jpg,data/frames/train/train_thumb_8805.jpg,10.92543
786,data/frames/train/train_thumb_787.jpg,data/frames/train/train_thumb_788.jpg,22.179944
12708,data/frames/train/train_thumb_12709.jpg,data/frames/train/train_thumb_12710.jpg,10.549481
4222,data/frames/train/train_thumb_4223.jpg,data/frames/train/train_thumb_4224.jpg,22.087546
8402,data/frames/train/train_thumb_8403.jpg,data/frames/train/train_thumb_8404.jpg,22.350738
14248,data/frames/train/train_thumb_14249.jpg,data/frames/train/train_thumb_14250.jpg,3.087201
13132,data/frames/train/train_thumb_13133.jpg,data/frames/train/train_thumb_13134.jpg,6.277213
9840,data/frames/train/train_thumb_9841.jpg,data/frames/train/train_thumb_9842.jpg,7.416096
3039,data/frames/train/train_thumb_3040.jpg,data/frames/train/train_thumb_3041.jpg,21.85059
8568,data/frames/train/train_thumb_8569.jpg,data/frames/train/train_thumb_8570.jpg,13.554148
7768,data/frames/train/train_thumb_7769.jpg,data/frames/train/train_thumb_7770.jpg,24.598459
17131,data/frames/train/train_thumb_17132.jpg,data/frames/train/train_thumb_17133.jpg,1.28793
12569,data/frames/train/train_thumb_12570.jpg,data/frames/train/train_thumb_12571.jpg,10.384777
3886,data/frames/train/train_thumb_3887.jpg,data/frames/train/train_thumb_3888.jpg,21.377893
6740,data/frames/train/train_thumb_6741.jpg,data/frames/train/train_thumb_6742.jpg,16.326418
17719,data/frames/train/train_thumb_17720.jpg,data/frames/train/train_thumb_17721.jpg,11.057671
14231,data/frames/train/train_thumb_14232.jpg,data/frames/train/train_thumb_14233.jpg,3.341053
16807,data/frames/train/train_thumb_16808.jpg,data/frames/train/train_thumb_16809.jpg,1.542222
18187,data/frames/train/train_thumb_18188.jpg,data/frames/train/train_thumb_18189.jpg,1.47743
7144,data/frames/train/train_thumb_7145.jpg,data/frames/train/train_thumb_7146.jpg,19.773733
5998,data/frames/train/train_thumb_5999.jpg,data/frames/train/train_thumb_6000.jpg,12.975827
16894,data/frames/train/train_thumb_16895.jpg,data/frames/train/train_thumb_16896.jpg,2.108082
5041,data/frames/train/train_thumb_5042.jpg,data/frames/train/train_thumb_5043.jpg,22.24689
6372,data/frames/train/train_thumb_6373.jpg,data/frames/train/train_thumb_6374.jpg,13.670262
10953,data/frames/train/train_thumb_10954.jpg,data/frames/train/train_thumb_10955.jpg,7.088663
11282,data/frames/train/train_thumb_11283.jpg,data/frames/train/train_thumb_11284.jpg,4.56149
5924,data/frames/train/train_thumb_5925.jpg,data/frames/train/train_thumb_5926.jpg,16.280065
14052,data/frames/train/train_thumb_14053.jpg,data/frames/train/train_thumb_14054.jpg,4.457179
13940,data/frames/train/train_thumb_13941.jpg,data/frames/train/train_thumb_13942.jpg,8.097603
1998,data/frames/train/train_thumb_1999.jpg,data/frames/train/train_thumb_2000.jpg,23.404196
7917,data/frames/train/train_thumb_7918.jpg,data/frames/train/train_thumb_7919.jpg,23.54018
10281,data/frames/train/train_thumb_10282.jpg,data/frames/train/train_thumb_10283.jpg,7.767974
15765,data/frames/train/train_thumb_15766.jpg,data/frames/train/train_thumb_15767.jpg,0.749078
5827,data/frames/train/train_thumb_5828.jpg,data/frames/train/train_thumb_5829.jpg,18.911498
18314,data/frames/train/train_thumb_18315.jpg,data/frames/train/train_thumb_18316.jpg,11.888213
15452,data/frames/train/train_thumb_15453.jpg,data/frames/train/train_thumb_15454.jpg,2.656332
18436,data/frames/train/train_thumb_18437.jpg,data/frames/train/train_thumb_18438.jpg,10.683303
14832,data/frames/train/train_thumb_14833.jpg,data/frames/train/train_thumb_14834.jpg,8.960159
17485,data/frames/train/train_thumb_17486.jpg,data/frames/train/train_thumb_17487.jpg,14.221097
9984,data/frames/train/train_thumb_9985.jpg,data/frames/train/train_thumb_9986.jpg,9.123401
4546,data/frames/train/train_thumb_4547.jpg,data/frames/train/train_thumb_4548.jpg,22.112474
12556,data/frames/train/train_thumb_12557.jpg,data/frames/train/train_thumb_12558.jpg,10.711377
1761,data/frames/train/train_thumb_1762.jpg,data/frames/train/train_thumb_1763.jpg,19.330093
1363,data/frames/train/train_thumb_1364.jpg,data/frames/train/train_thumb_1365.jpg,13.813105
3995,data/frames/train/train_thumb_3996.jpg,data/frames/train/train_thumb_3997.jpg,21.626639
16337,data/frames/train/train_thumb_16338.jpg,data/frames/train/train_thumb_16339.jpg,8.72548
13797,data/frames/train/train_thumb_13798.jpg,data/frames/train/train_thumb_13799.jpg,10.645881
7485,data/frames/train/train_thumb_7486.jpg,data/frames/train/train_thumb_7487.jpg,21.821249
18410,data/frames/train/train_thumb_18411.jpg,data/frames/train/train_thumb_18412.jpg,11.583518
14773,data/frames/train/train_thumb_14774.jpg,data/frames/train/train_thumb_14775.jpg,4.851434
18184,data/frames/train/train_thumb_18185.jpg,data/frames/train/train_thumb_18186.jpg,1.536535
17216,data/frames/train/train_thumb_17217.jpg,data/frames/train/train_thumb_17218.jpg,4.984738
2849,data/frames/train/train_thumb_2850.jpg,data/frames/train/train_thumb_2851.jpg,25.406935
10220,data/frames/train/train_thumb_10221.jpg,data/frames/train/train_thumb_10222.jpg,7.341712
11387,data/frames/train/train_thumb_11388.jpg,data/frames/train/train_thumb_11389.jpg,2.898352
6602,data/frames/train/train_thumb_6603.jpg,data/frames/train/train_thumb_6604.jpg,17.442356
3983,data/frames/train/train_thumb_3984.jpg,data/frames/train/train_thumb_3985.jpg,21.561275
8644,data/frames/train/train_thumb_8645.jpg,data/frames/train/train_thumb_8646.jpg,11.478108
9691,data/frames/train/train_thumb_9692.jpg,data/frames/train/train_thumb_9693.jpg,8.941606
94,data/frames/train/train_thumb_95.jpg,data/frames/train/train_thumb_96.jpg,26.564525
6955,data/frames/train/train_thumb_6956.jpg,data/frames/train/train_thumb_6957.jpg,14.802177
18357,data/frames/train/train_thumb_18358.jpg,data/frames/train/train_thumb_18359.jpg,11.523196
5599,data/frames/train/train_thumb_5600.jpg,data/frames/train/train_thumb_5601.jpg,23.71469
15574,data/frames/train/train_thumb_15575.jpg,data/frames/train/train_thumb_15576.jpg,1.171781
6712,data/frames/train/train_thumb_6713.jpg,data/frames/train/train_thumb_6714.jpg,17.585574
8496,data/frames/train/train_thumb_8497.jpg,data/frames/train/train_thumb_8498.jpg,16.386952
7198,data/frames/train/train_thumb_7199.jpg,data/frames/train/train_thumb_7200.jpg,20.83061
7995,data/frames/train/train_thumb_7996.jpg,data/frames/train/train_thumb_7997.jpg,22.694709
11648,data/frames/train/train_thumb_11649.jpg,data/frames/train/train_thumb_11650.jpg,7.540583
9374,data/frames/train/train_thumb_9375.jpg,data/frames/train/train_thumb_9376.jpg,0.0
5794,data/frames/train/train_thumb_5795.jpg,data/frames/train/train_thumb_5796.jpg,20.038664
12054,data/frames/train/train_thumb_12055.jpg,data/frames/train/train_thumb_12056.jpg,7.730328
18803,data/frames/train/train_thumb_18804.jpg,data/frames/train/train_thumb_18805.jpg,0.0
12058,data/frames/train/train_thumb_12059.jpg,data/frames/train/train_thumb_12060.jpg,8.152665
515,data/frames/train/train_thumb_516.jpg,data/frames/train/train_thumb_517.jpg,16.570418
18355,data/frames/train/train_thumb_18356.jpg,data/frames/train/train_thumb_18357.jpg,11.496147
10019,data/frames/train/train_thumb_10020.jpg,data/frames/train/train_thumb_10021.jpg,8.509653
17225,data/frames/train/train_thumb_17226.jpg,data/frames/train/train_thumb_17227.jpg,6.192029
1284,data/frames/train/train_thumb_1285.jpg,data/frames/train/train_thumb_1286.jpg,14.566044
4429,data/frames/train/train_thumb_4430.jpg,data/frames/train/train_thumb_4431.jpg,21.843356
8846,data/frames/train/train_thumb_8847.jpg,data/frames/train/train_thumb_8848.jpg,10.026185
17217,data/frames/train/train_thumb_17218.jpg,data/frames/train/train_thumb_17219.jpg,5.213807
9379,data/frames/train/train_thumb_9380.jpg,data/frames/train/train_thumb_9381.jpg,0.0
14063,data/frames/train/train_thumb_14064.jpg,data/frames/train/train_thumb_14065.jpg,4.147321
9743,data/frames/train/train_thumb_9744.jpg,data/frames/train/train_thumb_9745.jpg,7.331595
3272,data/frames/train/train_thumb_3273.jpg,data/frames/train/train_thumb_3274.jpg,21.636745
3122,data/frames/train/train_thumb_3123.jpg,data/frames/train/train_thumb_3124.jpg,22.197466
2908,data/frames/train/train_thumb_2909.jpg,data/frames/train/train_thumb_2910.jpg,24.31963
506,data/frames/train/train_thumb_507.jpg,data/frames/train/train_thumb_508.jpg,16.568003
10256,data/frames/train/train_thumb_10257.jpg,data/frames/train/train_thumb_10258.jpg,8.071555
6429,data/frames/train/train_thumb_6430.jpg,data/frames/train/train_thumb_6431.jpg,14.421836
16670,data/frames/train/train_thumb_16671.jpg,data/frames/train/train_thumb_16672.jpg,1.602276
16505,data/frames/train/train_thumb_16506.jpg,data/frames/train/train_thumb_16507.jpg,1.781389
717,data/frames/train/train_thumb_718.jpg,data/frames/train/train_thumb_719.jpg,20.467355
19171,data/frames/train/train_thumb_19172.jpg,data/frames/train/train_thumb_19173.jpg,9.493545
4945,data/frames/train/train_thumb_4946.jpg,data/frames/train/train_thumb_4947.jpg,22.227821
11274,data/frames/train/train_thumb_11275.jpg,data/frames/train/train_thumb_11276.jpg,4.87243
13984,data/frames/train/train_thumb_13985.jpg,data/frames/train/train_thumb_13986.jpg,7.228745
13618,data/frames/train/train_thumb_13619.jpg,data/frames/train/train_thumb_13620.jpg,3.315333
10073,data/frames/train/train_thumb_10074.jpg,data/frames/train/train_thumb_10075.jpg,6.325006
4748,data/frames/train/train_thumb_4749.jpg,data/frames/train/train_thumb_4750.jpg,21.898072
11030,data/frames/train/train_thumb_11031.jpg,data/frames/train/train_thumb_11032.jpg,5.543416
12028,data/frames/train/train_thumb_12029.jpg,data/frames/train/train_thumb_12030.jpg,6.040093
15148,data/frames/train/train_thumb_15149.jpg,data/frames/train/train_thumb_15150.jpg,11.946107
13045,data/frames/train/train_thumb_13046.jpg,data/frames/train/train_thumb_13047.jpg,6.183247
11493,data/frames/train/train_thumb_11494.jpg,data/frames/train/train_thumb_11495.jpg,4.874501
18759,data/frames/train/train_thumb_18760.jpg,data/frames/train/train_thumb_18761.jpg,0.0
3193,data/frames/train/train_thumb_3194.jpg,data/frames/train/train_thumb_3195.jpg,21.704936
4971,data/frames/train/train_thumb_4972.jpg,data/frames/train/train_thumb_4973.jpg,22.208284
3510,data/frames/train/train_thumb_3511.jpg,data/frames/train/train_thumb_3512.jpg,22.443873
10831,data/frames/train/train_thumb_10832.jpg,data/frames/train/train_thumb_10833.jpg,6.041981
12779,data/frames/train/train_thumb_12780.jpg,data/frames/train/train_thumb_12781.jpg,9.406353
3999,data/frames/train/train_thumb_4000.jpg,data/frames/train/train_thumb_4001.jpg,21.639638
1419,data/frames/train/train_thumb_1420.jpg,data/frames/train/train_thumb_1421.jpg,14.82588
4668,data/frames/train/train_thumb_4669.jpg,data/frames/train/train_thumb_4670.jpg,21.151271
6,data/frames/train/train_thumb_7.jpg,data/frames/train/train_thumb_8.jpg,28.018491
11151,data/frames/train/train_thumb_11152.jpg,data/frames/train/train_thumb_11153.jpg,7.339621
8035,data/frames/train/train_thumb_8036.jpg,data/frames/train/train_thumb_8037.jpg,22.755428
3576,data/frames/train/train_thumb_3577.jpg,data/frames/train/train_thumb_3578.jpg,21.907355
3454,data/frames/train/train_thumb_3455.jpg,data/frames/train/train_thumb_3456.jpg,22.106554
14041,data/frames/train/train_thumb_14042.jpg,data/frames/train/train_thumb_14043.jpg,4.728042
5767,data/frames/train/train_thumb_5768.jpg,data/frames/train/train_thumb_5769.jpg,21.171228
3380,data/frames/train/train_thumb_3381.jpg,data/frames/train/train_thumb_3382.jpg,22.369392
6177,data/frames/train/train_thumb_6178.jpg,data/frames/train/train_thumb_6179.jpg,12.284911
10666,data/frames/train/train_thumb_10667.jpg,data/frames/train/train_thumb_10668.jpg,0.626408
17923,data/frames/train/train_thumb_17924.jpg,data/frames/train/train_thumb_17925.jpg,1.370674
9946,data/frames/train/train_thumb_9947.jpg,data/frames/train/train_thumb_9948.jpg,7.613881
1630,data/frames/train/train_thumb_1631.jpg,data/frames/train/train_thumb_1632.jpg,17.860674
2896,data/frames/train/train_thumb_2897.jpg,data/frames/train/train_thumb_2898.jpg,24.875321
5067,data/frames/train/train_thumb_5068.jpg,data/frames/train/train_thumb_5069.jpg,22.284992
9859,data/frames/train/train_thumb_9860.jpg,data/frames/train/train_thumb_9861.jpg,7.184514
2704,data/frames/train/train_thumb_2705.jpg,data/frames/train/train_thumb_2706.jpg,25.438769
18994,data/frames/train/train_thumb_18995.jpg,data/frames/train/train_thumb_18996.jpg,6.480338
10602,data/frames/train/train_thumb_10603.jpg,data/frames/train/train_thumb_10604.jpg,2.284147
5494,data/frames/train/train_thumb_5495.jpg,data/frames/train/train_thumb_5496.jpg,22.859206
7050,data/frames/train/train_thumb_7051.jpg,data/frames/train/train_thumb_7052.jpg,17.829071
19119,data/frames/train/train_thumb_19120.jpg,data/frames/train/train_thumb_19121.jpg,10.899341
16683,data/frames/train/train_thumb_16684.jpg,data/frames/train/train_thumb_16685.jpg,2.391211
16684,data/frames/train/train_thumb_16685.jpg,data/frames/train/train_thumb_16686.jpg,2.359825
13633,data/frames/train/train_thumb_13634.jpg,data/frames/train/train_thumb_13635.jpg,4.184557
949,data/frames/train/train_thumb_950.jpg,data/frames/train/train_thumb_951.jpg,19.709927
2927,data/frames/train/train_thumb_2928.jpg,data/frames/train/train_thumb_2929.jpg,23.470252
7582,data/frames/train/train_thumb_7583.jpg,data/frames/train/train_thumb_7584.jpg,24.222491
5374,data/frames/train/train_thumb_5375.jpg,data/frames/train/train_thumb_5376.jpg,24.431312
543,data/frames/train/train_thumb_544.jpg,data/frames/train/train_thumb_545.jpg,16.884602
11541,data/frames/train/train_thumb_11542.jpg,data/frames/train/train_thumb_11543.jpg,4.983143
1438,data/frames/train/train_thumb_1439.jpg,data/frames/train/train_thumb_1440.jpg,14.941883
18860,data/frames/train/train_thumb_18861.jpg,data/frames/train/train_thumb_18862.jpg,0.0
17868,data/frames/train/train_thumb_17869.jpg,data/frames/train/train_thumb_17870.jpg,1.133864
9693,data/frames/train/train_thumb_9694.jpg,data/frames/train/train_thumb_9695.jpg,8.845361
10973,data/frames/train/train_thumb_10974.jpg,data/frames/train/train_thumb_10975.jpg,6.895875
6137,data/frames/train/train_thumb_6138.jpg,data/frames/train/train_thumb_6139.jpg,12.323954
1262,data/frames/train/train_thumb_1263.jpg,data/frames/train/train_thumb_1264.jpg,15.225819
5962,data/frames/train/train_thumb_5963.jpg,data/frames/train/train_thumb_5964.jpg,14.015531
206,data/frames/train/train_thumb_207.jpg,data/frames/train/train_thumb_208.jpg,23.71539
12644,data/frames/train/train_thumb_12645.jpg,data/frames/train/train_thumb_12646.jpg,10.504432
1295,data/frames/train/train_thumb_1296.jpg,data/frames/train/train_thumb_1297.jpg,14.22685
14953,data/frames/train/train_thumb_14954.jpg,data/frames/train/train_thumb_14955.jpg,14.314968
1427,data/frames/train/train_thumb_1428.jpg,data/frames/train/train_thumb_1429.jpg,14.830792
3572,data/frames/train/train_thumb_3573.jpg,data/frames/train/train_thumb_3574.jpg,21.938709
7643,data/frames/train/train_thumb_7644.jpg,data/frames/train/train_thumb_7645.jpg,23.995484
5588,data/frames/train/train_thumb_5589.jpg,data/frames/train/train_thumb_5590.jpg,23.394213
3060,data/frames/train/train_thumb_3061.jpg,data/frames/train/train_thumb_3062.jpg,22.073871
4955,data/frames/train/train_thumb_4956.jpg,data/frames/train/train_thumb_4957.jpg,22.203335
10702,data/frames/train/train_thumb_10703.jpg,data/frames/train/train_thumb_10704.jpg,3.061914
12495,data/frames/train/train_thumb_12496.jpg,data/frames/train/train_thumb_12497.jpg,8.760641
11232,data/frames/train/train_thumb_11233.jpg,data/frames/train/train_thumb_11234.jpg,6.332273
7420,data/frames/train/train_thumb_7421.jpg,data/frames/train/train_thumb_7422.jpg,18.519876
10240,data/frames/train/train_thumb_10241.jpg,data/frames/train/train_thumb_10242.jpg,7.863306
8305,data/frames/train/train_thumb_8306.jpg,data/frames/train/train_thumb_8307.jpg,25.016641
9141,data/frames/train/train_thumb_9142.jpg,data/frames/train/train_thumb_9143.jpg,10.195229
16139,data/frames/train/train_thumb_16140.jpg,data/frames/train/train_thumb_16141.jpg,1.810411
11654,data/frames/train/train_thumb_11655.jpg,data/frames/train/train_thumb_11656.jpg,7.694327
2375,data/frames/train/train_thumb_2376.jpg,data/frames/train/train_thumb_2377.jpg,24.116095
18708,data/frames/train/train_thumb_18709.jpg,data/frames/train/train_thumb_18710.jpg,0.0
3771,data/frames/train/train_thumb_3772.jpg,data/frames/train/train_thumb_3773.jpg,21.513876
9900,data/frames/train/train_thumb_9901.jpg,data/frames/train/train_thumb_9902.jpg,8.622976
2499,data/frames/train/train_thumb_2500.jpg,data/frames/train/train_thumb_2501.jpg,25.214205
12025,data/frames/train/train_thumb_12026.jpg,data/frames/train/train_thumb_12027.jpg,6.00578
1167,data/frames/train/train_thumb_1168.jpg,data/frames/train/train_thumb_1169.jpg,15.811102
14263,data/frames/train/train_thumb_14264.jpg,data/frames/train/train_thumb_14265.jpg,3.520463
16406,data/frames/train/train_thumb_16407.jpg,data/frames/train/train_thumb_16408.jpg,4.046661
13336,data/frames/train/train_thumb_13337.jpg,data/frames/train/train_thumb_13338.jpg,3.335864
5521,data/frames/train/train_thumb_5522.jpg,data/frames/train/train_thumb_5523.jpg,22.132978
8092,data/frames/train/train_thumb_8093.jpg,data/frames/train/train_thumb_8094.jpg,24.260406
7247,data/frames/train/train_thumb_7248.jpg,data/frames/train/train_thumb_7249.jpg,21.086148
1341,data/frames/train/train_thumb_1342.jpg,data/frames/train/train_thumb_1343.jpg,13.496755
2504,data/frames/train/train_thumb_2505.jpg,data/frames/train/train_thumb_2506.jpg,25.255468
1608,data/frames/train/train_thumb_1609.jpg,data/frames/train/train_thumb_1610.jpg,17.540265
18250,data/frames/train/train_thumb_18251.jpg,data/frames/train/train_thumb_18252.jpg,9.128714
2960,data/frames/train/train_thumb_2961.jpg,data/frames/train/train_thumb_2962.jpg,22.333779
8255,data/frames/train/train_thumb_8256.jpg,data/frames/train/train_thumb_8257.jpg,25.574784
1613,data/frames/train/train_thumb_1614.jpg,data/frames/train/train_thumb_1615.jpg,17.597805
1885,data/frames/train/train_thumb_1886.jpg,data/frames/train/train_thumb_1887.jpg,23.825821
11065,data/frames/train/train_thumb_11066.jpg,data/frames/train/train_thumb_11067.jpg,4.315304
17027,data/frames/train/train_thumb_17028.jpg,data/frames/train/train_thumb_17029.jpg,1.736494
5811,data/frames/train/train_thumb_5812.jpg,data/frames/train/train_thumb_5813.jpg,19.42543
2577,data/frames/train/train_thumb_2578.jpg,data/frames/train/train_thumb_2579.jpg,25.332955
16617,data/frames/train/train_thumb_16618.jpg,data/frames/train/train_thumb_16619.jpg,1.636079
16767,data/frames/train/train_thumb_16768.jpg,data/frames/train/train_thumb_16769.jpg,1.662825
5322,data/frames/train/train_thumb_5323.jpg,data/frames/train/train_thumb_5324.jpg,23.973062
17171,data/frames/train/train_thumb_17172.jpg,data/frames/train/train_thumb_17173.jpg,1.48324
13815,data/frames/train/train_thumb_13816.jpg,data/frames/train/train_thumb_13817.jpg,10.225644
13901,data/frames/train/train_thumb_13902.jpg,data/frames/train/train_thumb_13903.jpg,9.218547
8842,data/frames/train/train_thumb_8843.jpg,data/frames/train/train_thumb_8844.jpg,10.113069
8589,data/frames/train/train_thumb_8590.jpg,data/frames/train/train_thumb_8591.jpg,13.306533
13749,data/frames/train/train_thumb_13750.jpg,data/frames/train/train_thumb_13751.jpg,10.392971
12292,data/frames/train/train_thumb_12293.jpg,data/frames/train/train_thumb_12294.jpg,5.143938
6306,data/frames/train/train_thumb_6307.jpg,data/frames/train/train_thumb_6308.jpg,12.532801
8647,data/frames/train/train_thumb_8648.jpg,data/frames/train/train_thumb_8649.jpg,11.301215
13836,data/frames/train/train_thumb_13837.jpg,data/frames/train/train_thumb_13838.jpg,10.419555
10961,data/frames/train/train_thumb_10962.jpg,data/frames/train/train_thumb_10963.jpg,6.998951
9176,data/frames/train/train_thumb_9177.jpg,data/frames/train/train_thumb_9178.jpg,11.706836
17302,data/frames/train/train_thumb_17303.jpg,data/frames/train/train_thumb_17304.jpg,9.624505
15313,data/frames/train/train_thumb_15314.jpg,data/frames/train/train_thumb_15315.jpg,11.656751
7482,data/frames/train/train_thumb_7483.jpg,data/frames/train/train_thumb_7484.jpg,21.715565
10639,data/frames/train/train_thumb_10640.jpg,data/frames/train/train_thumb_10641.jpg,0.586334
16907,data/frames/train/train_thumb_16908.jpg,data/frames/train/train_thumb_16909.jpg,1.984085
1319,data/frames/train/train_thumb_1320.jpg,data/frames/train/train_thumb_1321.jpg,13.670833
11482,data/frames/train/train_thumb_11483.jpg,data/frames/train/train_thumb_11484.jpg,3.95188
18997,data/frames/train/train_thumb_18998.jpg,data/frames/train/train_thumb_18999.jpg,6.400004
16504,data/frames/train/train_thumb_16505.jpg,data/frames/train/train_thumb_16506.jpg,1.787585
7084,data/frames/train/train_thumb_7085.jpg,data/frames/train/train_thumb_7086.jpg,18.539306
2965,data/frames/train/train_thumb_2966.jpg,data/frames/train/train_thumb_2967.jpg,22.208656
6361,data/frames/train/train_thumb_6362.jpg,data/frames/train/train_thumb_6363.jpg,13.309469
11677,data/frames/train/train_thumb_11678.jpg,data/frames/train/train_thumb_11679.jpg,8.128137
14574,data/frames/train/train_thumb_14575.jpg,data/frames/train/train_thumb_14576.jpg,0.0
10787,data/frames/train/train_thumb_10788.jpg,data/frames/train/train_thumb_10789.jpg,7.800062
12147,data/frames/train/train_thumb_12148.jpg,data/frames/train/train_thumb_12149.jpg,9.264664
14767,data/frames/train/train_thumb_14768.jpg,data/frames/train/train_thumb_14769.jpg,4.556976
10031,data/frames/train/train_thumb_10032.jpg,data/frames/train/train_thumb_10033.jpg,8.079083
14320,data/frames/train/train_thumb_14321.jpg,data/frames/train/train_thumb_14322.jpg,5.123608
3653,data/frames/train/train_thumb_3654.jpg,data/frames/train/train_thumb_3655.jpg,21.853405
10230,data/frames/train/train_thumb_10231.jpg,data/frames/train/train_thumb_10232.jpg,7.627764
14211,data/frames/train/train_thumb_14212.jpg,data/frames/train/train_thumb_14213.jpg,3.881192
17127,data/frames/train/train_thumb_17128.jpg,data/frames/train/train_thumb_17129.jpg,1.4534
5092,data/frames/train/train_thumb_5093.jpg,data/frames/train/train_thumb_5094.jpg,22.302829
722,data/frames/train/train_thumb_723.jpg,data/frames/train/train_thumb_724.jpg,20.624977
18841,data/frames/train/train_thumb_18842.jpg,data/frames/train/train_thumb_18843.jpg,0.0
5518,data/frames/train/train_thumb_5519.jpg,data/frames/train/train_thumb_5520.jpg,22.219685
4302,data/frames/train/train_thumb_4303.jpg,data/frames/train/train_thumb_4304.jpg,22.160266
3808,data/frames/train/train_thumb_3809.jpg,data/frames/train/train_thumb_3810.jpg,21.522366
5122,data/frames/train/train_thumb_5123.jpg,data/frames/train/train_thumb_5124.jpg,22.525767
14044,data/frames/train/train_thumb_14045.jpg,data/frames/train/train_thumb_14046.jpg,4.61176
690,data/frames/train/train_thumb_691.jpg,data/frames/train/train_thumb_692.jpg,19.542924
12432,data/frames/train/train_thumb_12433.jpg,data/frames/train/train_thumb_12434.jpg,9.668442
18013,data/frames/train/train_thumb_18014.jpg,data/frames/train/train_thumb_18015.jpg,1.813016
4779,data/frames/train/train_thumb_4780.jpg,data/frames/train/train_thumb_4781.jpg,22.316411
8721,data/frames/train/train_thumb_8722.jpg,data/frames/train/train_thumb_8723.jpg,12.601413
12158,data/frames/train/train_thumb_12159.jpg,data/frames/train/train_thumb_12160.jpg,8.739227
2791,data/frames/train/train_thumb_2792.jpg,data/frames/train/train_thumb_2793.jpg,25.777591
904,data/frames/train/train_thumb_905.jpg,data/frames/train/train_thumb_906.jpg,19.772583
3636,data/frames/train/train_thumb_3637.jpg,data/frames/train/train_thumb_3638.jpg,21.721323
13364,data/frames/train/train_thumb_13365.jpg,data/frames/train/train_thumb_13366.jpg,2.008525
5133,data/frames/train/train_thumb_5134.jpg,data/frames/train/train_thumb_5135.jpg,22.62096
13425,data/frames/train/train_thumb_13426.jpg,data/frames/train/train_thumb_13427.jpg,0.686397
704,data/frames/train/train_thumb_705.jpg,data/frames/train/train_thumb_706.jpg,20.179338
9400,data/frames/train/train_thumb_9401.jpg,data/frames/train/train_thumb_9402.jpg,0.649089
16920,data/frames/train/train_thumb_16921.jpg,data/frames/train/train_thumb_16922.jpg,1.93242
10579,data/frames/train/train_thumb_10580.jpg,data/frames/train/train_thumb_10581.jpg,3.56482
6977,data/frames/train/train_thumb_6978.jpg,data/frames/train/train_thumb_6979.jpg,15.640281
14897,data/frames/train/train_thumb_14898.jpg,data/frames/train/train_thumb_14899.jpg,13.693746
15963,data/frames/train/train_thumb_15964.jpg,data/frames/train/train_thumb_15965.jpg,0.0
6575,data/frames/train/train_thumb_6576.jpg,data/frames/train/train_thumb_6577.jpg,16.589255
14547,data/frames/train/train_thumb_14548.jpg,data/frames/train/train_thumb_14549.jpg,0.0
6075,data/frames/train/train_thumb_6076.jpg,data/frames/train/train_thumb_6077.jpg,11.444983
622,data/frames/train/train_thumb_623.jpg,data/frames/train/train_thumb_624.jpg,17.391201
4485,data/frames/train/train_thumb_4486.jpg,data/frames/train/train_thumb_4487.jpg,21.858931
8873,data/frames/train/train_thumb_8874.jpg,data/frames/train/train_thumb_8875.jpg,9.662485
242,data/frames/train/train_thumb_243.jpg,data/frames/train/train_thumb_244.jpg,22.023265
10950,data/frames/train/train_thumb_10951.jpg,data/frames/train/train_thumb_10952.jpg,7.039315
8785,data/frames/train/train_thumb_8786.jpg,data/frames/train/train_thumb_8787.jpg,11.693267
781,data/frames/train/train_thumb_782.jpg,data/frames/train/train_thumb_783.jpg,22.150303
3344,data/frames/train/train_thumb_3345.jpg,data/frames/train/train_thumb_3346.jpg,22.267742
330,data/frames/train/train_thumb_331.jpg,data/frames/train/train_thumb_332.jpg,17.895649
284,data/frames/train/train_thumb_285.jpg,data/frames/train/train_thumb_286.jpg,20.319317
8751,data/frames/train/train_thumb_8752.jpg,data/frames/train/train_thumb_8753.jpg,12.344093
6764,data/frames/train/train_thumb_6765.jpg,data/frames/train/train_thumb_6766.jpg,15.910361
855,data/frames/train/train_thumb_856.jpg,data/frames/train/train_thumb_857.jpg,21.364095
11435,data/frames/train/train_thumb_11436.jpg,data/frames/train/train_thumb_11437.jpg,2.025169
14967,data/frames/train/train_thumb_14968.jpg,data/frames/train/train_thumb_14969.jpg,14.038271
11242,data/frames/train/train_thumb_11243.jpg,data/frames/train/train_thumb_11244.jpg,6.03414
14460,data/frames/train/train_thumb_14461.jpg,data/frames/train/train_thumb_14462.jpg,1.421779
